"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","EMPAGE","15_24","PC_AGE","Q","1982-Q2",55.53144,
"USA","EMPAGE","15_24","PC_AGE","Q","1982-Q3",54.99317,
"USA","EMPAGE","15_24","PC_AGE","Q","1982-Q4",54.71124,
"USA","EMPAGE","15_24","PC_AGE","Q","1983-Q1",54.62424,
"USA","EMPAGE","15_24","PC_AGE","Q","1983-Q2",54.98576,
"USA","EMPAGE","15_24","PC_AGE","Q","1983-Q3",56.3194,
"USA","EMPAGE","15_24","PC_AGE","Q","1983-Q4",56.65516,
"USA","EMPAGE","15_24","PC_AGE","Q","1984-Q1",57.37175,
"USA","EMPAGE","15_24","PC_AGE","Q","1984-Q2",58.67784,
"USA","EMPAGE","15_24","PC_AGE","Q","1984-Q3",58.38464,
"USA","EMPAGE","15_24","PC_AGE","Q","1984-Q4",58.8757,
"USA","EMPAGE","15_24","PC_AGE","Q","1985-Q1",59.03919,
"USA","EMPAGE","15_24","PC_AGE","Q","1985-Q2",58.951,
"USA","EMPAGE","15_24","PC_AGE","Q","1985-Q3",58.88406,
"USA","EMPAGE","15_24","PC_AGE","Q","1985-Q4",59.16085,
"USA","EMPAGE","15_24","PC_AGE","Q","1986-Q1",59.42149,
"USA","EMPAGE","15_24","PC_AGE","Q","1986-Q2",59.44778,
"USA","EMPAGE","15_24","PC_AGE","Q","1986-Q3",59.48033,
"USA","EMPAGE","15_24","PC_AGE","Q","1986-Q4",59.65415,
"USA","EMPAGE","15_24","PC_AGE","Q","1987-Q1",59.75724,
"USA","EMPAGE","15_24","PC_AGE","Q","1987-Q2",59.85492,
"USA","EMPAGE","15_24","PC_AGE","Q","1987-Q3",60.40868,
"USA","EMPAGE","15_24","PC_AGE","Q","1987-Q4",60.3318,
"USA","EMPAGE","15_24","PC_AGE","Q","1988-Q1",60.5816,
"USA","EMPAGE","15_24","PC_AGE","Q","1988-Q2",60.68626,
"USA","EMPAGE","15_24","PC_AGE","Q","1988-Q3",61.31456,
"USA","EMPAGE","15_24","PC_AGE","Q","1988-Q4",60.84635,
"USA","EMPAGE","15_24","PC_AGE","Q","1989-Q1",60.87858,
"USA","EMPAGE","15_24","PC_AGE","Q","1989-Q2",61.40653,
"USA","EMPAGE","15_24","PC_AGE","Q","1989-Q3",61.64219,
"USA","EMPAGE","15_24","PC_AGE","Q","1989-Q4",60.66304,
"USA","EMPAGE","15_24","PC_AGE","Q","1990-Q1",60.5779,
"USA","EMPAGE","15_24","PC_AGE","Q","1990-Q2",60.36588,
"USA","EMPAGE","15_24","PC_AGE","Q","1990-Q3",59.47989,
"USA","EMPAGE","15_24","PC_AGE","Q","1990-Q4",58.77751,
"USA","EMPAGE","15_24","PC_AGE","Q","1991-Q1",58.14192,
"USA","EMPAGE","15_24","PC_AGE","Q","1991-Q2",57.20007,
"USA","EMPAGE","15_24","PC_AGE","Q","1991-Q3",56.58113,
"USA","EMPAGE","15_24","PC_AGE","Q","1991-Q4",56.67812,
"USA","EMPAGE","15_24","PC_AGE","Q","1992-Q1",56.6845,
"USA","EMPAGE","15_24","PC_AGE","Q","1992-Q2",56.4483,
"USA","EMPAGE","15_24","PC_AGE","Q","1992-Q3",57.00409,
"USA","EMPAGE","15_24","PC_AGE","Q","1992-Q4",56.85073,
"USA","EMPAGE","15_24","PC_AGE","Q","1993-Q1",57.04847,
"USA","EMPAGE","15_24","PC_AGE","Q","1993-Q2",57.02192,
"USA","EMPAGE","15_24","PC_AGE","Q","1993-Q3",57.63663,
"USA","EMPAGE","15_24","PC_AGE","Q","1993-Q4",57.3442,
"USA","EMPAGE","15_24","PC_AGE","Q","1994-Q1",57.57728,
"USA","EMPAGE","15_24","PC_AGE","Q","1994-Q2",58.09459,
"USA","EMPAGE","15_24","PC_AGE","Q","1994-Q3",58.20794,
"USA","EMPAGE","15_24","PC_AGE","Q","1994-Q4",58.77057,
"USA","EMPAGE","15_24","PC_AGE","Q","1995-Q1",58.92463,
"USA","EMPAGE","15_24","PC_AGE","Q","1995-Q2",58.59015,
"USA","EMPAGE","15_24","PC_AGE","Q","1995-Q3",58.04772,
"USA","EMPAGE","15_24","PC_AGE","Q","1995-Q4",57.55115,
"USA","EMPAGE","15_24","PC_AGE","Q","1996-Q1",57.29725,
"USA","EMPAGE","15_24","PC_AGE","Q","1996-Q2",57.77824,
"USA","EMPAGE","15_24","PC_AGE","Q","1996-Q3",57.6249,
"USA","EMPAGE","15_24","PC_AGE","Q","1996-Q4",57.87077,
"USA","EMPAGE","15_24","PC_AGE","Q","1997-Q1",57.71099,
"USA","EMPAGE","15_24","PC_AGE","Q","1997-Q2",58.17707,
"USA","EMPAGE","15_24","PC_AGE","Q","1997-Q3",58.00457,
"USA","EMPAGE","15_24","PC_AGE","Q","1997-Q4",58.32535,
"USA","EMPAGE","15_24","PC_AGE","Q","1998-Q1",58.99388,
"USA","EMPAGE","15_24","PC_AGE","Q","1998-Q2",59.09851,
"USA","EMPAGE","15_24","PC_AGE","Q","1998-Q3",58.85752,
"USA","EMPAGE","15_24","PC_AGE","Q","1998-Q4",59.08612,
"USA","EMPAGE","15_24","PC_AGE","Q","1999-Q1",58.94219,
"USA","EMPAGE","15_24","PC_AGE","Q","1999-Q2",58.86551,
"USA","EMPAGE","15_24","PC_AGE","Q","1999-Q3",59.04182,
"USA","EMPAGE","15_24","PC_AGE","Q","1999-Q4",59.13209,
"USA","EMPAGE","15_24","PC_AGE","Q","2000-Q1",59.51514,
"USA","EMPAGE","15_24","PC_AGE","Q","2000-Q2",59.77876,
"USA","EMPAGE","15_24","PC_AGE","Q","2000-Q3",59.5053,
"USA","EMPAGE","15_24","PC_AGE","Q","2000-Q4",59.846,
"USA","EMPAGE","15_24","PC_AGE","Q","2001-Q1",59.35501,
"USA","EMPAGE","15_24","PC_AGE","Q","2001-Q2",57.854,
"USA","EMPAGE","15_24","PC_AGE","Q","2001-Q3",57.09046,
"USA","EMPAGE","15_24","PC_AGE","Q","2001-Q4",56.51149,
"USA","EMPAGE","15_24","PC_AGE","Q","2002-Q1",55.85508,
"USA","EMPAGE","15_24","PC_AGE","Q","2002-Q2",55.86065,
"USA","EMPAGE","15_24","PC_AGE","Q","2002-Q3",55.76202,
"USA","EMPAGE","15_24","PC_AGE","Q","2002-Q4",55.28765,
"USA","EMPAGE","15_24","PC_AGE","Q","2003-Q1",54.69216,
"USA","EMPAGE","15_24","PC_AGE","Q","2003-Q2",53.96388,
"USA","EMPAGE","15_24","PC_AGE","Q","2003-Q3",53.43509,
"USA","EMPAGE","15_24","PC_AGE","Q","2003-Q4",53.57423,
"USA","EMPAGE","15_24","PC_AGE","Q","2004-Q1",53.86845,
"USA","EMPAGE","15_24","PC_AGE","Q","2004-Q2",53.76149,
"USA","EMPAGE","15_24","PC_AGE","Q","2004-Q3",53.78436,
"USA","EMPAGE","15_24","PC_AGE","Q","2004-Q4",54.14564,
"USA","EMPAGE","15_24","PC_AGE","Q","2005-Q1",53.5379,
"USA","EMPAGE","15_24","PC_AGE","Q","2005-Q2",53.72298,
"USA","EMPAGE","15_24","PC_AGE","Q","2005-Q3",54.10345,
"USA","EMPAGE","15_24","PC_AGE","Q","2005-Q4",54.21666,
"USA","EMPAGE","15_24","PC_AGE","Q","2006-Q1",54.12198,
"USA","EMPAGE","15_24","PC_AGE","Q","2006-Q2",54.28669,
"USA","EMPAGE","15_24","PC_AGE","Q","2006-Q3",54.18698,
"USA","EMPAGE","15_24","PC_AGE","Q","2006-Q4",54.393,
"USA","EMPAGE","15_24","PC_AGE","Q","2007-Q1",54.16481,
"USA","EMPAGE","15_24","PC_AGE","Q","2007-Q2",53.05991,
"USA","EMPAGE","15_24","PC_AGE","Q","2007-Q3",52.60753,
"USA","EMPAGE","15_24","PC_AGE","Q","2007-Q4",52.68359,
"USA","EMPAGE","15_24","PC_AGE","Q","2008-Q1",51.92972,
"USA","EMPAGE","15_24","PC_AGE","Q","2008-Q2",52.0077,
"USA","EMPAGE","15_24","PC_AGE","Q","2008-Q3",51.11454,
"USA","EMPAGE","15_24","PC_AGE","Q","2008-Q4",49.90014,
"USA","EMPAGE","15_24","PC_AGE","Q","2009-Q1",48.61102,
"USA","EMPAGE","15_24","PC_AGE","Q","2009-Q2",47.606,
"USA","EMPAGE","15_24","PC_AGE","Q","2009-Q3",46.42577,
"USA","EMPAGE","15_24","PC_AGE","Q","2009-Q4",44.78554,
"USA","EMPAGE","15_24","PC_AGE","Q","2010-Q1",44.90434,
"USA","EMPAGE","15_24","PC_AGE","Q","2010-Q2",45.02065,
"USA","EMPAGE","15_24","PC_AGE","Q","2010-Q3",45.16228,
"USA","EMPAGE","15_24","PC_AGE","Q","2010-Q4",44.85509,
"USA","EMPAGE","15_24","PC_AGE","Q","2011-Q1",45.36852,
"USA","EMPAGE","15_24","PC_AGE","Q","2011-Q2",45.12426,
"USA","EMPAGE","15_24","PC_AGE","Q","2011-Q3",45.31969,
"USA","EMPAGE","15_24","PC_AGE","Q","2011-Q4",45.94526,
"USA","EMPAGE","15_24","PC_AGE","Q","2012-Q1",45.87475,
"USA","EMPAGE","15_24","PC_AGE","Q","2012-Q2",45.94421,
"USA","EMPAGE","15_24","PC_AGE","Q","2012-Q3",45.83178,
"USA","EMPAGE","15_24","PC_AGE","Q","2012-Q4",46.19537,
"USA","EMPAGE","15_24","PC_AGE","Q","2013-Q1",45.99311,
"USA","EMPAGE","15_24","PC_AGE","Q","2013-Q2",46.23103,
"USA","EMPAGE","15_24","PC_AGE","Q","2013-Q3",46.69528,
"USA","EMPAGE","15_24","PC_AGE","Q","2013-Q4",47.01483,
"USA","EMPAGE","15_24","PC_AGE","Q","2014-Q1",46.88485,
"USA","EMPAGE","15_24","PC_AGE","Q","2014-Q2",47.50832,
"USA","EMPAGE","15_24","PC_AGE","Q","2014-Q3",47.53514,
"USA","EMPAGE","15_24","PC_AGE","Q","2014-Q4",48.60017,
"USA","EMPAGE","15_24","PC_AGE","Q","2015-Q1",48.29187,
"USA","EMPAGE","15_24","PC_AGE","Q","2015-Q2",48.46449,
"USA","EMPAGE","15_24","PC_AGE","Q","2015-Q3",48.6579,
"USA","EMPAGE","15_24","PC_AGE","Q","2015-Q4",49.00097,
"USA","EMPAGE","15_24","PC_AGE","Q","2016-Q1",49.32772,
"USA","EMPAGE","15_24","PC_AGE","Q","2016-Q2",49.22477,
"USA","EMPAGE","15_24","PC_AGE","Q","2016-Q3",49.52758,
"USA","EMPAGE","15_24","PC_AGE","Q","2016-Q4",49.52124,
"USA","EMPAGE","15_24","PC_AGE","Q","2017-Q1",50.15819,
"USA","EMPAGE","15_24","PC_AGE","Q","2017-Q2",50.47404,
"USA","EMPAGE","15_24","PC_AGE","Q","2017-Q3",50.83374,
"USA","EMPAGE","15_24","PC_AGE","Q","2017-Q4",49.85285,
"USA","EMPAGE","15_24","PC_AGE","Q","2018-Q1",50.80514,
"USA","EMPAGE","15_24","PC_AGE","Q","2018-Q2",50.55184,
"USA","EMPAGE","15_24","PC_AGE","Q","2018-Q3",50.19102,
"USA","EMPAGE","15_24","PC_AGE","Q","2018-Q4",50.23748,
"USA","EMPAGE","15_24","PC_AGE","Q","2019-Q1",50.46336,
"USA","EMPAGE","15_24","PC_AGE","Q","2019-Q2",51.29507,
"USA","EMPAGE","15_24","PC_AGE","Q","2019-Q3",51.58822,
"USA","EMPAGE","15_24","PC_AGE","Q","2019-Q4",51.33154,
"USA","EMPAGE","15_24","PC_AGE","Q","2020-Q1",50.99554,
"USA","EMPAGE","15_24","PC_AGE","Q","2020-Q2",38.71112,
"USA","EMPAGE","15_24","PC_AGE","Q","2020-Q3",44.99577,
"USA","EMPAGE","15_24","PC_AGE","Q","2020-Q4",48.64953,
"USA","EMPAGE","15_24","PC_AGE","Q","2021-Q1",48.94135,
"USA","EMPAGE","15_24","PC_AGE","Q","2021-Q2",49.83015,
"USA","EMPAGE","25_54","PC_AGE","Q","1977-Q1",71.20855,
"USA","EMPAGE","25_54","PC_AGE","Q","1977-Q2",71.74081,
"USA","EMPAGE","25_54","PC_AGE","Q","1977-Q3",72.04048,
"USA","EMPAGE","25_54","PC_AGE","Q","1977-Q4",72.56682,
"USA","EMPAGE","25_54","PC_AGE","Q","1978-Q1",73.15202,
"USA","EMPAGE","25_54","PC_AGE","Q","1978-Q2",73.48017,
"USA","EMPAGE","25_54","PC_AGE","Q","1978-Q3",73.62956,
"USA","EMPAGE","25_54","PC_AGE","Q","1978-Q4",74.20497,
"USA","EMPAGE","25_54","PC_AGE","Q","1979-Q1",74.27051,
"USA","EMPAGE","25_54","PC_AGE","Q","1979-Q2",74.34908,
"USA","EMPAGE","25_54","PC_AGE","Q","1979-Q3",74.84383,
"USA","EMPAGE","25_54","PC_AGE","Q","1979-Q4",74.9716,
"USA","EMPAGE","25_54","PC_AGE","Q","1980-Q1",74.91476,
"USA","EMPAGE","25_54","PC_AGE","Q","1980-Q2",74.18047,
"USA","EMPAGE","25_54","PC_AGE","Q","1980-Q3",73.90033,
"USA","EMPAGE","25_54","PC_AGE","Q","1980-Q4",74.27063,
"USA","EMPAGE","25_54","PC_AGE","Q","1981-Q1",74.66286,
"USA","EMPAGE","25_54","PC_AGE","Q","1981-Q2",74.99361,
"USA","EMPAGE","25_54","PC_AGE","Q","1981-Q3",74.67159,
"USA","EMPAGE","25_54","PC_AGE","Q","1981-Q4",74.34257,
"USA","EMPAGE","25_54","PC_AGE","Q","1982-Q1",74.02769,
"USA","EMPAGE","25_54","PC_AGE","Q","1982-Q2",73.68381,
"USA","EMPAGE","25_54","PC_AGE","Q","1982-Q3",73.40387,
"USA","EMPAGE","25_54","PC_AGE","Q","1982-Q4",72.81355,
"USA","EMPAGE","25_54","PC_AGE","Q","1983-Q1",72.91229,
"USA","EMPAGE","25_54","PC_AGE","Q","1983-Q2",73.24072,
"USA","EMPAGE","25_54","PC_AGE","Q","1983-Q3",74.10571,
"USA","EMPAGE","25_54","PC_AGE","Q","1983-Q4",74.63021,
"USA","EMPAGE","25_54","PC_AGE","Q","1984-Q1",75.17741,
"USA","EMPAGE","25_54","PC_AGE","Q","1984-Q2",75.89413,
"USA","EMPAGE","25_54","PC_AGE","Q","1984-Q3",76.09065,
"USA","EMPAGE","25_54","PC_AGE","Q","1984-Q4",76.17933,
"USA","EMPAGE","25_54","PC_AGE","Q","1985-Q1",76.4755,
"USA","EMPAGE","25_54","PC_AGE","Q","1985-Q2",76.50488,
"USA","EMPAGE","25_54","PC_AGE","Q","1985-Q3",76.73427,
"USA","EMPAGE","25_54","PC_AGE","Q","1985-Q4",77.04911,
"USA","EMPAGE","25_54","PC_AGE","Q","1986-Q1",77.05317,
"USA","EMPAGE","25_54","PC_AGE","Q","1986-Q2",77.05633,
"USA","EMPAGE","25_54","PC_AGE","Q","1986-Q3",77.47392,
"USA","EMPAGE","25_54","PC_AGE","Q","1986-Q4",77.67065,
"USA","EMPAGE","25_54","PC_AGE","Q","1987-Q1",77.87403,
"USA","EMPAGE","25_54","PC_AGE","Q","1987-Q2",78.34321,
"USA","EMPAGE","25_54","PC_AGE","Q","1987-Q3",78.53879,
"USA","EMPAGE","25_54","PC_AGE","Q","1987-Q4",78.74671,
"USA","EMPAGE","25_54","PC_AGE","Q","1988-Q1",78.88179,
"USA","EMPAGE","25_54","PC_AGE","Q","1988-Q2",79.10406,
"USA","EMPAGE","25_54","PC_AGE","Q","1988-Q3",79.21583,
"USA","EMPAGE","25_54","PC_AGE","Q","1988-Q4",79.536,
"USA","EMPAGE","25_54","PC_AGE","Q","1989-Q1",79.84662,
"USA","EMPAGE","25_54","PC_AGE","Q","1989-Q2",79.82075,
"USA","EMPAGE","25_54","PC_AGE","Q","1989-Q3",79.90829,
"USA","EMPAGE","25_54","PC_AGE","Q","1989-Q4",80.09445,
"USA","EMPAGE","25_54","PC_AGE","Q","1990-Q1",80.0414,
"USA","EMPAGE","25_54","PC_AGE","Q","1990-Q2",79.92661,
"USA","EMPAGE","25_54","PC_AGE","Q","1990-Q3",79.57018,
"USA","EMPAGE","25_54","PC_AGE","Q","1990-Q4",79.12788,
"USA","EMPAGE","25_54","PC_AGE","Q","1991-Q1",78.77134,
"USA","EMPAGE","25_54","PC_AGE","Q","1991-Q2",78.78973,
"USA","EMPAGE","25_54","PC_AGE","Q","1991-Q3",78.60152,
"USA","EMPAGE","25_54","PC_AGE","Q","1991-Q4",78.32216,
"USA","EMPAGE","25_54","PC_AGE","Q","1992-Q1",78.29957,
"USA","EMPAGE","25_54","PC_AGE","Q","1992-Q2",78.43286,
"USA","EMPAGE","25_54","PC_AGE","Q","1992-Q3",78.33475,
"USA","EMPAGE","25_54","PC_AGE","Q","1992-Q4",78.12546,
"USA","EMPAGE","25_54","PC_AGE","Q","1993-Q1",78.2555,
"USA","EMPAGE","25_54","PC_AGE","Q","1993-Q2",78.43482,
"USA","EMPAGE","25_54","PC_AGE","Q","1993-Q3",78.64473,
"USA","EMPAGE","25_54","PC_AGE","Q","1993-Q4",78.86611,
"USA","EMPAGE","25_54","PC_AGE","Q","1994-Q1",78.92802,
"USA","EMPAGE","25_54","PC_AGE","Q","1994-Q2",79.00809,
"USA","EMPAGE","25_54","PC_AGE","Q","1994-Q3",79.31343,
"USA","EMPAGE","25_54","PC_AGE","Q","1994-Q4",79.74172,
"USA","EMPAGE","25_54","PC_AGE","Q","1995-Q1",79.82716,
"USA","EMPAGE","25_54","PC_AGE","Q","1995-Q2",79.68288,
"USA","EMPAGE","25_54","PC_AGE","Q","1995-Q3",79.7208,
"USA","EMPAGE","25_54","PC_AGE","Q","1995-Q4",79.77224,
"USA","EMPAGE","25_54","PC_AGE","Q","1996-Q1",79.8525,
"USA","EMPAGE","25_54","PC_AGE","Q","1996-Q2",79.99644,
"USA","EMPAGE","25_54","PC_AGE","Q","1996-Q3",80.45105,
"USA","EMPAGE","25_54","PC_AGE","Q","1996-Q4",80.5362,
"USA","EMPAGE","25_54","PC_AGE","Q","1997-Q1",80.51535,
"USA","EMPAGE","25_54","PC_AGE","Q","1997-Q2",80.73496,
"USA","EMPAGE","25_54","PC_AGE","Q","1997-Q3",81.16634,
"USA","EMPAGE","25_54","PC_AGE","Q","1997-Q4",81.03185,
"USA","EMPAGE","25_54","PC_AGE","Q","1998-Q1",80.96985,
"USA","EMPAGE","25_54","PC_AGE","Q","1998-Q2",81.04588,
"USA","EMPAGE","25_54","PC_AGE","Q","1998-Q3",81.1765,
"USA","EMPAGE","25_54","PC_AGE","Q","1998-Q4",81.25339,
"USA","EMPAGE","25_54","PC_AGE","Q","1999-Q1",81.49941,
"USA","EMPAGE","25_54","PC_AGE","Q","1999-Q2",81.38619,
"USA","EMPAGE","25_54","PC_AGE","Q","1999-Q3",81.23885,
"USA","EMPAGE","25_54","PC_AGE","Q","1999-Q4",81.54719,
"USA","EMPAGE","25_54","PC_AGE","Q","2000-Q1",81.72867,
"USA","EMPAGE","25_54","PC_AGE","Q","2000-Q2",81.69218,
"USA","EMPAGE","25_54","PC_AGE","Q","2000-Q3",81.15871,
"USA","EMPAGE","25_54","PC_AGE","Q","2000-Q4",81.301,
"USA","EMPAGE","25_54","PC_AGE","Q","2001-Q1",81.2919,
"USA","EMPAGE","25_54","PC_AGE","Q","2001-Q2",80.77924,
"USA","EMPAGE","25_54","PC_AGE","Q","2001-Q3",80.29742,
"USA","EMPAGE","25_54","PC_AGE","Q","2001-Q4",79.77025,
"USA","EMPAGE","25_54","PC_AGE","Q","2002-Q1",79.70044,
"USA","EMPAGE","25_54","PC_AGE","Q","2002-Q2",79.32962,
"USA","EMPAGE","25_54","PC_AGE","Q","2002-Q3",79.23266,
"USA","EMPAGE","25_54","PC_AGE","Q","2002-Q4",78.98769,
"USA","EMPAGE","25_54","PC_AGE","Q","2003-Q1",78.97229,
"USA","EMPAGE","25_54","PC_AGE","Q","2003-Q2",78.90472,
"USA","EMPAGE","25_54","PC_AGE","Q","2003-Q3",78.66143,
"USA","EMPAGE","25_54","PC_AGE","Q","2003-Q4",78.72446,
"USA","EMPAGE","25_54","PC_AGE","Q","2004-Q1",78.81849,
"USA","EMPAGE","25_54","PC_AGE","Q","2004-Q2",78.96722,
"USA","EMPAGE","25_54","PC_AGE","Q","2004-Q3",79.08562,
"USA","EMPAGE","25_54","PC_AGE","Q","2004-Q4",79.07108,
"USA","EMPAGE","25_54","PC_AGE","Q","2005-Q1",79.11093,
"USA","EMPAGE","25_54","PC_AGE","Q","2005-Q2",79.33441,
"USA","EMPAGE","25_54","PC_AGE","Q","2005-Q3",79.51926,
"USA","EMPAGE","25_54","PC_AGE","Q","2005-Q4",79.38753,
"USA","EMPAGE","25_54","PC_AGE","Q","2006-Q1",79.55106,
"USA","EMPAGE","25_54","PC_AGE","Q","2006-Q2",79.65884,
"USA","EMPAGE","25_54","PC_AGE","Q","2006-Q3",79.84193,
"USA","EMPAGE","25_54","PC_AGE","Q","2006-Q4",80.20014,
"USA","EMPAGE","25_54","PC_AGE","Q","2007-Q1",80.05561,
"USA","EMPAGE","25_54","PC_AGE","Q","2007-Q2",79.96205,
"USA","EMPAGE","25_54","PC_AGE","Q","2007-Q3",79.82098,
"USA","EMPAGE","25_54","PC_AGE","Q","2007-Q4",79.82452,
"USA","EMPAGE","25_54","PC_AGE","Q","2008-Q1",79.70268,
"USA","EMPAGE","25_54","PC_AGE","Q","2008-Q2",79.45684,
"USA","EMPAGE","25_54","PC_AGE","Q","2008-Q3",78.96586,
"USA","EMPAGE","25_54","PC_AGE","Q","2008-Q4",78.14221,
"USA","EMPAGE","25_54","PC_AGE","Q","2009-Q1",76.67856,
"USA","EMPAGE","25_54","PC_AGE","Q","2009-Q2",75.87894,
"USA","EMPAGE","25_54","PC_AGE","Q","2009-Q3",75.44279,
"USA","EMPAGE","25_54","PC_AGE","Q","2009-Q4",75.02029,
"USA","EMPAGE","25_54","PC_AGE","Q","2010-Q1",75.19786,
"USA","EMPAGE","25_54","PC_AGE","Q","2010-Q2",75.15261,
"USA","EMPAGE","25_54","PC_AGE","Q","2010-Q3",75.06454,
"USA","EMPAGE","25_54","PC_AGE","Q","2010-Q4",74.98961,
"USA","EMPAGE","25_54","PC_AGE","Q","2011-Q1",75.17776,
"USA","EMPAGE","25_54","PC_AGE","Q","2011-Q2",75.01592,
"USA","EMPAGE","25_54","PC_AGE","Q","2011-Q3",75.04498,
"USA","EMPAGE","25_54","PC_AGE","Q","2011-Q4",75.23504,
"USA","EMPAGE","25_54","PC_AGE","Q","2012-Q1",75.54405,
"USA","EMPAGE","25_54","PC_AGE","Q","2012-Q2",75.64963,
"USA","EMPAGE","25_54","PC_AGE","Q","2012-Q3",75.82285,
"USA","EMPAGE","25_54","PC_AGE","Q","2012-Q4",75.94812,
"USA","EMPAGE","25_54","PC_AGE","Q","2013-Q1",75.6767,
"USA","EMPAGE","25_54","PC_AGE","Q","2013-Q2",75.93328,
"USA","EMPAGE","25_54","PC_AGE","Q","2013-Q3",76.04442,
"USA","EMPAGE","25_54","PC_AGE","Q","2013-Q4",75.91254,
"USA","EMPAGE","25_54","PC_AGE","Q","2014-Q1",76.40883,
"USA","EMPAGE","25_54","PC_AGE","Q","2014-Q2",76.59498,
"USA","EMPAGE","25_54","PC_AGE","Q","2014-Q3",76.84099,
"USA","EMPAGE","25_54","PC_AGE","Q","2014-Q4",76.9661,
"USA","EMPAGE","25_54","PC_AGE","Q","2015-Q1",77.09668,
"USA","EMPAGE","25_54","PC_AGE","Q","2015-Q2",77.27421,
"USA","EMPAGE","25_54","PC_AGE","Q","2015-Q3",77.26609,
"USA","EMPAGE","25_54","PC_AGE","Q","2015-Q4",77.34051,
"USA","EMPAGE","25_54","PC_AGE","Q","2016-Q1",77.80265,
"USA","EMPAGE","25_54","PC_AGE","Q","2016-Q2",77.83266,
"USA","EMPAGE","25_54","PC_AGE","Q","2016-Q3",77.97822,
"USA","EMPAGE","25_54","PC_AGE","Q","2016-Q4",78.10036,
"USA","EMPAGE","25_54","PC_AGE","Q","2017-Q1",78.30868,
"USA","EMPAGE","25_54","PC_AGE","Q","2017-Q2",78.53978,
"USA","EMPAGE","25_54","PC_AGE","Q","2017-Q3",78.70844,
"USA","EMPAGE","25_54","PC_AGE","Q","2017-Q4",78.94555,
"USA","EMPAGE","25_54","PC_AGE","Q","2018-Q1",79.13118,
"USA","EMPAGE","25_54","PC_AGE","Q","2018-Q2",79.25249,
"USA","EMPAGE","25_54","PC_AGE","Q","2018-Q3",79.42107,
"USA","EMPAGE","25_54","PC_AGE","Q","2018-Q4",79.66554,
"USA","EMPAGE","25_54","PC_AGE","Q","2019-Q1",79.8172,
"USA","EMPAGE","25_54","PC_AGE","Q","2019-Q2",79.70428,
"USA","EMPAGE","25_54","PC_AGE","Q","2019-Q3",79.92137,
"USA","EMPAGE","25_54","PC_AGE","Q","2019-Q4",80.39938,
"USA","EMPAGE","25_54","PC_AGE","Q","2020-Q1",80.1813,
"USA","EMPAGE","25_54","PC_AGE","Q","2020-Q2",71.46229,
"USA","EMPAGE","25_54","PC_AGE","Q","2020-Q3",74.73096,
"USA","EMPAGE","25_54","PC_AGE","Q","2020-Q4",76.15752,
"USA","EMPAGE","25_54","PC_AGE","Q","2021-Q1",76.62525,
"USA","EMPAGE","25_54","PC_AGE","Q","2021-Q2",77.0323,
"USA","EMPAGE","55_64","PC_AGE","Q","1977-Q1",53.99726,
"USA","EMPAGE","55_64","PC_AGE","Q","1977-Q2",54.18832,
"USA","EMPAGE","55_64","PC_AGE","Q","1977-Q3",53.94983,
"USA","EMPAGE","55_64","PC_AGE","Q","1977-Q4",54.38718,
"USA","EMPAGE","55_64","PC_AGE","Q","1978-Q1",54.43817,
"USA","EMPAGE","55_64","PC_AGE","Q","1978-Q2",54.62056,
"USA","EMPAGE","55_64","PC_AGE","Q","1978-Q3",54.57327,
"USA","EMPAGE","55_64","PC_AGE","Q","1978-Q4",54.80869,
"USA","EMPAGE","55_64","PC_AGE","Q","1979-Q1",55.02264,
"USA","EMPAGE","55_64","PC_AGE","Q","1979-Q2",54.37185,
"USA","EMPAGE","55_64","PC_AGE","Q","1979-Q3",54.48945,
"USA","EMPAGE","55_64","PC_AGE","Q","1979-Q4",54.58996,
"USA","EMPAGE","55_64","PC_AGE","Q","1980-Q1",54.27556,
"USA","EMPAGE","55_64","PC_AGE","Q","1980-Q2",53.94027,
"USA","EMPAGE","55_64","PC_AGE","Q","1980-Q3",53.84113,
"USA","EMPAGE","55_64","PC_AGE","Q","1980-Q4",53.28725,
"USA","EMPAGE","55_64","PC_AGE","Q","1981-Q1",53.34327,
"USA","EMPAGE","55_64","PC_AGE","Q","1981-Q2",53.44384,
"USA","EMPAGE","55_64","PC_AGE","Q","1981-Q3",52.77129,
"USA","EMPAGE","55_64","PC_AGE","Q","1981-Q4",52.29098,
"USA","EMPAGE","55_64","PC_AGE","Q","1982-Q1",52.10332,
"USA","EMPAGE","55_64","PC_AGE","Q","1982-Q2",52.09242,
"USA","EMPAGE","55_64","PC_AGE","Q","1982-Q3",52.33579,
"USA","EMPAGE","55_64","PC_AGE","Q","1982-Q4",51.74459,
"USA","EMPAGE","55_64","PC_AGE","Q","1983-Q1",51.4403,
"USA","EMPAGE","55_64","PC_AGE","Q","1983-Q2",51.12756,
"USA","EMPAGE","55_64","PC_AGE","Q","1983-Q3",51.47203,
"USA","EMPAGE","55_64","PC_AGE","Q","1983-Q4",51.69745,
"USA","EMPAGE","55_64","PC_AGE","Q","1984-Q1",51.60226,
"USA","EMPAGE","55_64","PC_AGE","Q","1984-Q2",51.84903,
"USA","EMPAGE","55_64","PC_AGE","Q","1984-Q3",51.74038,
"USA","EMPAGE","55_64","PC_AGE","Q","1984-Q4",51.54116,
